review_bucket,dayzer_bus,pano_bus,dayzer_kv,pano_kv,distance_km,name_score,voltage_score,topology_score,composite_score,propagation_score,match_stage,confidence_label,ambiguity_flag,latlon_baseline_pano_bus,graph_aware_pano_bus,review_label,review_notes
ambiguous,L_KUNITZ8_1Y,,138.0,138.0,28.07110544687585,0.1785714285714285,1.0,0.5333333333333333,0.4750260641750408,0.6720187662060294,one_to_one_conflict,ambiguous,True,KUNITZ_138KV_1,,,
ambiguous,HAY_HAYSENG8,,345.0,21.0,0.2344004734611716,0.288,0.0,0.4,0.4485045164840986,0.652923251868551,one_to_one_conflict,ambiguous,True,HAYSEN_21KV_3,,,
ambiguous,BOG_T2T,,12.47,12.47,0.9248012240411566,0.4904411764705882,1.0,0.8500000000000001,0.8290541104735346,0.5969189595409449,one_to_one_conflict,ambiguous,True,SL_12KV_8,,,
ambiguous,BOG_T6T,,12.47,12.47,1.086312308022351,0.4904411764705882,1.0,0.8571428571428572,0.828178804402466,0.5962887391697755,one_to_one_conflict,ambiguous,True,SL_12KV_8,,,
ambiguous,WFCOGE_UNIT1,WFCOGEN_13KV_1,13.2,13.2,0.0610376505139099,0.4442307692307692,1.0,0.8,0.8201435232278503,0.5905033367240522,top_ranked_unpropagated,ambiguous,True,WFCOGEN_13KV_2,WFCOGEN_13KV_1,,
ambiguous,MAVCRK_W_5,MAVCRK_W_345KV_1,345.0,345.0,4.344622002369817,0.5615384615384615,1.0,0.823529411764706,0.7965136891535416,0.5734898561905499,top_ranked_unpropagated,ambiguous,True,MAVCRK_E_34KV_2,MAVCRK_W_345KV_1,,
ambiguous,DENDR1_8,,138.0,138.0,0.0304394974552353,0.4499999999999999,1.0,0.5333333333333333,0.7687104214897564,0.5534715034726246,one_to_one_conflict,ambiguous,True,DENDR_138KV_1,,,
ambiguous,OAKHILL2_T8,OAKT2_138KV_1,138.0,138.0,2.033711254869982,0.3374999999999999,1.0,0.8,0.7653690627349832,0.5510657251691878,top_ranked_unpropagated,ambiguous,True,OAKT1_138KV_1,OAKT2_138KV_1,,
ambiguous,BENDER_X86T8,DKR_138KV_1,138.0,138.0,1.642976477877934,0.208695652173913,1.0,0.8,0.7385143715288877,0.5317303475007991,top_ranked_unpropagated,ambiguous,True,DKR_138KV_1,DKR_138KV_1,,
ambiguous,FOR_FORMOSG8,,12.47,12.47,0.84531069307664,0.2769230769230769,1.0,0.6533333333333333,0.7374819962629998,0.5309870373093598,one_to_one_conflict,ambiguous,True,FORMOSA_13KV_7,,,
