dayzer_bus,pano_bus,dayzer_bus_id,pano_bus_id,dayzer_kv,pano_kv,distance_km,name_score,voltage_score,topology_score,composite_score,propagation_score,propagation_consistency_score,propagation_support_count,propagation_support_ratio,propagation_score_gap,match_stage,propagation_iteration,accepted_graph_match,one_to_one_conflict_flag,confidence_label,ambiguity_flag,score_gap_to_second_best,degree_dayzer,degree_pano,neighbor_voltage_overlap,neighbor_token_overlap
INERTIA_5,INRT_W_345KV_1,1_9137,1_10155,345.0,345.0,9.047533721392039,0.31304347826086953,1.0,0.8,0.6790952222997951,0.48894856005585247,0.0,0,0.0,0.08277056548919776,top_ranked_unpropagated,-1,False,False,low,False,0.11495911873499687,3,3,1.0,0.0
BG_CRK_S89_8,BC_138KV_1,1_6177,1_1228,138.0,138.0,6.7166308167528745,0.21818181818181817,1.0,0.8,0.6789685047753731,0.4888573234382686,0.0,0,0.0,0.004853447067278083,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.006740898704552856,2,2,1.0,0.0
BRYN_WBRN138,BRENNO_138KV_1,1_5594,1_2664,138.0,138.0,11.431434156853175,0.39807692307692305,1.0,0.8,0.678910419588884,0.48881550210399644,0.0,0,0.0,0.0007869289041806393,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0010929568113620114,3,3,1.0,0.0
QUARRYFLD_5,RVRSW_345KV_1,1_4698,1_7264,345.0,345.0,6.981303569725074,0.19999999999999998,1.0,0.8363636363636364,0.6788768738662718,0.4887913491837157,0.0,0,0.0,0.04816237779113508,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06689219137657654,4,4,1.0,0.18181818181818182
KEO_CB10,KEO_34KV_1,1_8516,1_7611,34.5,34.5,5.324508001217675,0.3958333333333333,1.0,0.5,0.678838250796262,0.4887635405733086,0.0,0,0.0,0.0998670771621144,top_ranked_unpropagated,-1,False,False,low,False,0.13870427383627004,1,1,0.0,0.25
ROSELAND_S3,ROSELAND_34KV_3,1_9451,1_5514,34.5,34.5,5.025414795289676,0.5990384615384615,1.0,0.2285714285714286,0.6788174286420829,0.4887485486222997,0.0,0,0.0,0.01390837629022229,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.019317189291975345,4,1,0.25,0.14285714285714285
ALLENSWS1_8,ALNSW_138KV_2,1_5050,1_4975,138.0,138.0,10.712312400143016,0.35000000000000003,1.0,0.8285714285714286,0.678806941125361,0.4887409976102599,0.0,0,0.0,0.000803878263832214,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0011164975886558404,2,2,1.0,0.14285714285714285
BBESPOI4A,ROMA_138KV_2,1_7589,1_8997,138.0,138.0,4.45149762379187,0.11428571428571427,1.0,0.8,0.6787079482149788,0.4886697227147847,0.0,0,0.0,0.0036303901071670364,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.005042208482176513,1,1,1.0,0.0
L_BANDER9_1Y,BANDER_69KV_1,1_3766,1_2021,69.0,69.0,14.114022538086894,0.482,1.0,0.8,0.6786286788578106,0.48861264877762367,0.0,0,0.0,0.10281080582824542,top_ranked_unpropagated,-1,False,False,low,False,0.14279278587256305,3,3,1.0,0.0
FRNKLNCMPSB9,FRANKC_69KV_1,1_2709,1_1067,69.0,69.0,8.452032913083434,0.288,1.0,0.8,0.6786018915545098,0.488593361919247,0.0,0,0.0,0.11587553415457669,top_ranked_unpropagated,-1,False,False,low,False,0.16093824188135653,2,2,1.0,0.0
JEWET1_1,LEG_1KV_1,1_5444,1_6264,1.0,1.0,12.710972033942426,0.424264705882353,1.0,0.8181818181818182,0.678595993469083,0.4885891152977397,0.0,0,0.0,0.024190537686900715,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03359796900958434,3,3,1.0,0.09090909090909091
HALO_SLR_C1,STLHS_SL_34KV_1,1_9550,1_5671,34.5,34.5,3.6021007194073773,0.35192307692307695,1.0,0.45,0.6785355140112244,0.4885455700880815,0.0,0,0.0,0.0421439919546831,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.058533322159282086,1,1,0.0,0.0
MIAMI_G2,MIAM1_34KV_2,1_8884,1_9932,34.5,34.5,3.9710775369940667,0.41,1.0,0.4,0.6784746785243323,0.48850176853751925,0.0,0,0.0,0.020291152403349777,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02818215611576358,2,1,0.5,0.0
WKNAMAD1,AMADEUS1_345KV_1,1_10433,1_3541,345.0,345.0,9.435849915879704,0.325,1.0,0.8,0.6784148873474748,0.48845871889018183,0.0,0,0.0,0.04390875013600248,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.060984375188892326,3,3,1.0,0.0
CSTROVILESB9,CASTRSW_69KV_1,1_2859,1_2802,69.0,69.0,7.072380796387796,0.23076923076923078,1.0,0.8,0.6783350291047018,0.48840122095538524,0.0,0,0.0,0.0002447135743210427,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0003398799643348216,1,1,1.0,0.0
BAYTWN03T3_8,UW_138KV_1,1_5954,1_618,138.0,138.0,5.540296670444093,0.1636363636363636,1.0,0.8,0.6783220666817984,0.48839188801089484,0.0,0,0.0,0.0005641679890643903,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0007835666514782735,1,1,1.0,0.0
CALCITE_P8,GCCPM_138KV_1,1_5245,1_8310,138.0,138.0,6.558851139567862,0.20869565217391303,1.0,0.8,0.6782952332601746,0.4883725679473257,0.0,0,0.0,0.030939175298003052,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.042971076802782004,1,1,1.0,0.0
MRTINLK_1T8,MLSES_138KV_1,1_5103,1_6701,138.0,138.0,2.367609130043302,0.3,1.0,0.43333333333333335,0.6781740686865385,0.4882853294543077,0.0,0,0.0,0.015059735614407044,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02091629946445428,2,1,0.5,0.16666666666666666
FLEWLN__B138,FL_138KV_1,1_6360,1_1787,138.0,138.0,12.12009022333299,0.4178571428571428,1.0,0.8,0.6781221349725769,0.48824793718025533,0.0,0,0.0,0.023174664620636776,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03218703419532887,7,7,1.0,0.0
ONYXREA2A,NUGE_69KV_1,1_3071,1_3106,69.0,69.0,4.620500576910887,0.12,1.0,0.8,0.6781158799704078,0.4882434335786936,0.0,0,0.0,0.007620176620798891,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.010583578639998481,2,2,1.0,0.0
BKSL_ESS_6,WRASW_345KV_1,1_9179,1_10198,345.0,345.0,0.31340805408227496,0.10434782608695652,1.0,0.5333333333333333,0.6780891449543115,0.48822418436710424,0.0,0,0.0,0.03371028350464739,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.04681983820089919,2,3,0.6666666666666666,0.0
ROW_C1,BYP_34KV_1,1_8202,1_1652,34.5,34.5,6.9751482218116525,0.22499999999999998,1.0,0.8,0.6779192814733369,0.48810188266080257,0.0,0,0.0,0.027912435603090147,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0387672716709585,1,1,1.0,0.0
BRNWDSW_8,BRNSW_138KV_1,1_1005,1_6124,138.0,138.0,11.947019832595473,0.3818181818181818,1.0,0.8363636363636364,0.6778074837230965,0.48802138828062946,0.0,0,0.0,0.0019992471525319133,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0027767321562943703,4,4,1.0,0.18181818181818182
POTRANCO,K1_138KV_1,1_2609,1_2566,138.0,138.0,2.272424993141499,0.0,1.0,0.8,0.6777787888685816,0.4880007279853787,0.0,0,0.0,0.0047593875816859255,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.006610260530119372,2,2,1.0,0.0
SELDEN,STNVL_138KV_2,1_162,1_5101,138.0,138.0,4.786511467442524,0.1263157894736842,1.0,0.8,0.6777265162029767,0.48796309166614327,0.0,0,0.0,0.05837042004588938,top_ranked_unpropagated,-1,False,False,low,False,0.08107002784151296,1,1,1.0,0.0
CANYON,CANYN_138KV_1,1_344,1_5792,138.0,138.0,9.264171320022555,0.3157894736842105,1.0,0.8,0.6777257813086315,0.48796256254221465,0.0,0,0.0,0.011195620947433649,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01554947353810232,2,2,1.0,0.0
CNVIL2_3,CNRSW_13KV_2,1_5534,1_4927,13.8,13.8,9.644221413188966,0.29,1.0,0.8500000000000001,0.6777250188362781,0.4879620135621202,0.0,0,0.0,0.016446192019270944,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.022841933360098543,1,1,1.0,0.25
KING__94TPA8,NM_138KV_2,1_6706,1_792,138.0,138.0,4.540374524454487,0.11428571428571427,1.0,0.8,0.67764318630557,0.4879030941400104,0.0,0,0.0,0.003625034644371472,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.005034770339404804,3,3,1.0,0.0
L_BURNET8_1Y,BUBORA_138KV_1,1_3564,1_2315,138.0,138.0,3.87816764526152,0.28076923076923077,1.0,0.5515151515151515,0.6776153488149435,0.4878830511467593,0.0,0,0.0,0.015230842161483127,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02115394744650434,3,2,0.6666666666666666,0.09090909090909091
FREMAN_S66_8,KT_138KV_2,1_6475,1_443,138.0,138.0,4.441016536591188,0.10909090909090909,1.0,0.8,0.6775351244868641,0.48782528963054217,0.0,0,0.0,0.04596232657024574,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06383656468089682,2,2,1.0,0.0
BENBRKSUB2_8,BNBRK_138KV_2,1_4916,1_4501,138.0,138.0,4.779737373683642,0.33799999999999997,1.0,0.5333333333333333,0.6773942333368894,0.48772384800256036,0.0,0,0.0,3.897257766327655e-05,top_ranked_unpropagated,-1,False,False,ambiguous,True,5.412858008790877e-05,3,2,0.6666666666666666,0.0
TNCENTRY1_1,RIGGINS_138KV_1,1_5843,1_7242,138.0,138.0,4.517425037565067,0.2759615384615385,1.0,0.5952380952380952,0.6773842475584286,0.4877166582420686,0.0,0,0.0,0.10537729463154777,top_ranked_unpropagated,-1,False,False,low,False,0.1463573536549274,2,2,0.3333333333333333,0.14285714285714285
MIDCREST_8,MDSTREAM_138KV_1,1_588,1_7513,138.0,138.0,1.5183737310661134,0.27692307692307694,1.0,0.4,0.6772982409038701,0.48765473345078647,0.0,0,0.0,6.659375619777474e-05,top_ranked_unpropagated,-1,False,False,ambiguous,True,9.249132805244642e-05,2,1,0.5,0.0
LOOKOUT,LOOKOUT_138KV_1,1_447,1_3960,138.0,138.0,10.255418594954321,0.4651515151515151,1.0,0.6566666666666667,0.6772713974031479,0.48763540613026646,0.0,0,0.0,0.03752282383068262,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.05211503309817034,4,5,0.8,0.08333333333333333
BUFFGAP_CB4,BUFF_GAP_34KV_4,1_10301,1_3025,34.5,34.5,6.711459074575533,0.49038461538461536,1.0,0.45,0.6770746582822682,0.4874937539632331,0.0,0,0.0,0.013511566290959842,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.018766064292999762,1,1,0.0,0.0
MULA___X02R8,QV_138KV_2,1_6385,1_943,138.0,138.0,4.708243906602024,0.12,1.0,0.8,0.6770735141504431,0.4874929301883191,0.0,0,0.0,0.0001837903775347982,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0002552644132427506,1,1,1.0,0.0
WHTBORSE_P8,WHTBR_138KV_1,1_1057,1_9784,138.0,138.0,11.283607912249254,0.35000000000000003,1.0,0.8444444444444444,0.6770367393423,0.487466452326456,0.0,0,0.0,0.009614008845924504,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.013352790063783981,3,3,1.0,0.2222222222222222
L_SKYWES8_1Y,BARSW_138KV_1,1_7317,1_7465,138.0,138.0,4.585762326877364,0.242,1.0,0.64,0.6770298258089588,0.4874614745824503,0.0,0,0.0,0.02466950700718934,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03426320417665185,5,4,0.8,0.0
HUMBLE_C94_8,BE_138KV_1,1_6038,1_1377,138.0,138.0,6.898949703501729,0.21818181818181817,1.0,0.8,0.6770227184991288,0.4874563573193727,0.0,0,0.0,0.0035936608510890866,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.004991195626512623,2,2,1.0,0.0
CONSW_AUTO2,CONSW_1KV_2,1_5466,1_8222,1.0,1.0,15.662894592632771,0.5193181818181818,1.0,0.8,0.6769195592426133,0.4873820826546815,0.0,0,0.0,0.023293250096319162,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03235173624488774,3,3,1.0,0.0
ADL_C1,RHA_34KV_1,1_8271,1_344,34.5,34.5,2.7163862504285943,0.3,1.0,0.45,0.6769001075416895,0.4873680774300164,0.0,0,0.0,0.00814056275616809,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.011306337161344548,1,1,0.0,0.0
SALTCREK,SCK_138KV_1,1_5630,1_9866,138.0,138.0,0.03551624212176481,0.1894736842105263,1.0,0.4,0.6768361501672229,0.48732202812040043,0.0,0,0.0,0.00040291478594350894,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0005596038693660432,2,1,0.5,0.0
ELDORA91T1_8,FW_138KV_1,1_6194,1_1070,138.0,138.0,5.300038217637252,0.14659090909090908,1.0,0.8,0.6768090724539239,0.4873025321668252,0.0,0,0.0,0.0063114868357546094,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.008765953938548066,1,1,1.0,0.0
TUNSTLL_8,LPPOD_138KV_1,1_4696,1_7352,138.0,138.0,5.678374922781164,0.1636363636363636,1.0,0.8,0.6767574346253374,0.4872653529302429,0.0,0,0.0,0.014220802193809057,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.019751114158068184,2,2,1.0,0.0
SOUTHBROCK,STHBROCK_138KV_1,1_238,1_3850,138.0,138.0,10.850955577960761,0.36923076923076925,1.0,0.8,0.6766873208365741,0.48721487100233335,0.0,0,0.0,0.05315049411189565,top_ranked_unpropagated,-1,False,False,low,False,0.07382013071096616,1,1,1.0,0.0
NEEDVL__B138,NV_138KV_1,1_6175,1_1258,138.0,138.0,6.617219251706943,0.4178571428571428,1.0,0.5333333333333333,0.6766224623927751,0.48716817292279807,0.0,0,0.0,0.03627528526561091,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.05038234064668179,3,2,0.6666666666666666,0.0
HUTTOSS1_3,HUTTO_13KV_1,1_2435,1_2826,13.8,13.8,14.049798529928307,0.43181818181818177,1.0,0.8500000000000001,0.6765596597417438,0.4871229550140555,0.0,0,0.0,0.016001155077288776,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.022223826496234445,1,1,1.0,0.25
BOOSTR_X36T8,BST_138KV_1,1_6159,1_378,138.0,138.0,9.315815277519066,0.31304347826086953,1.0,0.8,0.6765524480581019,0.4871177626018333,0.0,0,0.0,0.011268726425631759,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.015651008924488563,1,1,1.0,0.0
L_CEDACA5_1Y,CEDACA_345KV_1,1_7341,1_8130,345.0,345.0,9.441446154861271,0.46538461538461534,1.0,0.6153846153846154,0.6765356006249525,0.4871056324499658,0.0,0,0.0,0.07155153542572029,top_ranked_unpropagated,-1,False,False,low,False,0.09937713253572267,4,3,0.75,0.07692307692307693
BAYLOR_T_8,WWDWY_138KV_1,1_2271,1_4525,138.0,138.0,1.3306354914732486,0.15652173913043477,1.0,0.5333333333333333,0.6764870572608003,0.4870706812277762,0.0,0,0.0,0.00953011690305644,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.013236273476467275,3,2,0.6666666666666666,0.0
BAYCITYSUB9,BAYCTYS_69KV_1,1_2704,1_1153,69.0,69.0,11.318193657121668,0.384,1.0,0.8,0.6763530063110539,0.48697416454395875,0.0,0,0.0,0.06361165167486932,top_ranked_unpropagated,-1,False,False,low,False,0.08834951621509635,4,4,1.0,0.0
SALADO_S1_8,SALSW_138KV_1,1_5143,1_4282,138.0,138.0,10.357902245098584,0.35,1.0,0.8,0.6762319794812761,0.4868870252265188,0.0,0,0.0,0.0044204640859442645,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.006139533452700352,2,2,1.0,0.0
CAMPWOOD2A,CAMPWOOD_69KV_2,1_4235,1_2904,69.0,69.0,0.03719882383321603,0.507,1.0,0.0,0.6761925362281245,0.4868586260842496,0.0,0,0.0,0.02229372764925258,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.030963510623961854,0,1,0.0,0.0
GREENV_IN_2,GN_S_I_1KV_2,1_543,1_4433,1.0,1.0,10.977931165595074,0.371583850931677,1.0,0.8,0.6761720004059087,0.4868438402922543,0.0,0,0.0,0.0299410185845288,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.04158474803406775,3,3,1.0,0.0
EPCO_RC,EPCO_RC_138KV_1,1_3492,1_5303,138.0,138.0,15.326768154108073,0.5068181818181818,1.0,0.8,0.6761180077707915,0.48680496559496983,0.0,0,0.0,0.0013610522615228327,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0018903503632261565,1,1,1.0,0.0
L_KENDCT8_1Y,KENDCT_138KV_1,1_3591,1_2150,138.0,138.0,12.409962789516566,0.41923076923076924,1.0,0.8,0.6761106521977868,0.48679966958240645,0.0,0,0.0,0.025264184073898965,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.035089144547081896,2,2,1.0,0.0
L_PLUM__8_1Y,PLUM_138KV_1,1_3683,1_2733,138.0,138.0,15.419553745909482,0.5090579710144928,1.0,0.8,0.6760326750142189,0.4867435260102376,0.0,0,0.0,0.07672797729086572,top_ranked_unpropagated,-1,False,False,low,False,0.10656663512620235,3,3,1.0,0.0
MERIDA,R2_138KV_1,1_2597,1_2678,138.0,138.0,3.865721422926263,0.075,1.0,0.8,0.6760238442106632,0.4867371678316775,0.0,0,0.0,0.002912342602982121,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.004044920281919606,3,3,1.0,0.0
HHGT_CB6,HHGT_34KV_6,1_10112,1_2326,34.5,34.5,15.689831529949545,0.5164473684210525,1.0,0.8,0.6760173409225203,0.4867324854642146,0.0,0,0.0,0.02439876461134355,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.033887173071310506,1,1,1.0,0.0
KLONDKE_8,KLONDIKE_138KV_1,1_4532,1_7497,138.0,138.0,13.693608035165253,0.432,1.0,0.8333333333333334,0.675942075168648,0.48667829412142655,0.0,0,0.0,0.05155633392375064,top_ranked_unpropagated,-1,False,False,low,False,0.0716060193385426,2,2,1.0,0.16666666666666666
NOVA1SLR_C2,NOVA1SLR_34KV_2,1_9041,1_10169,34.5,34.5,11.375926383464554,0.6240384615384615,1.0,0.5,0.6758715835861085,0.48662754018199816,0.0,0,0.0,0.017362402336763227,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02411444768994886,1,1,0.0,0.25
S_HOUS91T3_8,AV_138KV_2,1_6302,1_1035,138.0,138.0,7.01319170402256,0.21818181818181817,1.0,0.8,0.6758124868868045,0.48658499055849924,0.0,0,0.0,0.0006052256949936607,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0008405912430466955,3,3,1.0,0.0
TNUTAHM___1,UTAH_138KV_1,1_5807,1_7261,138.0,138.0,15.383657260791832,0.4803571428571428,1.0,0.8333333333333334,0.675773422788299,0.4865568644075753,0.0,0,0.0,0.011349560205943021,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.015763278063809727,2,2,1.0,0.16666666666666666
OGS_SLR_S1,OGS_SLR_34KV_1,1_9994,1_9367,34.5,34.5,10.6447253356328,0.6249999999999999,1.0,0.4666666666666667,0.6757703821177641,0.4865546751247901,0.0,0,0.0,0.07980041535575105,top_ranked_unpropagated,-1,False,False,low,False,0.11083391021632094,2,1,0.5,0.3333333333333333
CARCEL2A,CARCEL_69KV_1,1_3313,1_3585,69.0,69.0,10.211577600149772,0.3428571428571428,1.0,0.8,0.6757587050706902,0.486546267650897,0.0,0,0.0,0.047836307558264846,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.06643931605314557,3,3,1.0,0.0
GRAVEPIT_8,GRVPT_138KV_1,1_4672,1_7251,138.0,138.0,10.845537429608369,0.3652173913043478,1.0,0.8,0.6757312234893297,0.48652648091231737,0.0,0,0.0,0.012598095815007204,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.017497355298621065,2,2,1.0,0.0
SHHA2A,SHHA_69KV_1,1_3036,1_3202,69.0,69.0,8.612257354621494,0.2823529411764706,1.0,0.8,0.6756213975440999,0.4864474062317519,0.0,0,0.0,0.009281607871109598,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.012891122043207748,2,2,1.0,0.0
L_ELROY_8_1Y,ELROY_138KV_1,1_3631,1_2344,138.0,138.0,9.346060053456096,0.5236666666666667,1.0,0.5333333333333333,0.6755903851864351,0.48642507733423324,0.0,0,0.0,0.02451181192506835,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.034044183229261615,3,2,0.6666666666666666,0.0
HWY6,GREENS_P_138KV_2,1_4,1_6577,138.0,138.0,2.437205381246751,0.0,1.0,0.8,0.6755816179267023,0.4864187649072257,0.0,0,0.0,0.0004932305738509224,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0006850424636818397,1,1,1.0,0.0
PSA_POI_N8,SC_138KV_1,1_6090,1_462,138.0,138.0,2.3139662444054676,0.18,1.0,0.5666666666666667,0.6755565061287627,0.4864006844127091,0.0,0,0.0,0.004395268805564456,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.006104540007728421,6,6,0.3333333333333333,0.0
L_ECKERT9_1Y,ECKERT_69KV_2,1_3574,1_3788,69.0,69.0,6.347267319618358,0.384,1.0,0.5555555555555556,0.6755309568860487,0.48638228895795504,0.0,0,0.0,0.02370436046374652,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03292272286631459,3,2,0.6666666666666666,0.1111111111111111
BAKKE_8,TBAMO_138KV_1,1_731,1_7800,138.0,138.0,7.570527075803271,0.24,1.0,0.8,0.6754609765697103,0.48633190313019137,0.0,0,0.0,0.007375239056046645,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0102433875778426,1,1,1.0,0.0
LOTEBUSH1A,LOTEBUSH_20KV_1,1_7170,1_7191,20.0,20.0,15.443684351441275,0.507,1.0,0.8,0.6753508552101456,0.4862526157513048,0.0,0,0.0,0.02174547805429189,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.030202052853183226,1,1,1.0,0.0
JONTE___B138,PW_138KV_3,1_6462,1_1289,138.0,138.0,2.385162123898548,0.315,1.0,0.4,0.6750236044915419,0.4860169952339101,0.0,0,0.0,0.000360651859299288,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0005009053601379154,6,3,0.5,0.0
PAR_PUMP_T8,BRTNT_138KV_1,1_1109,1_9736,138.0,138.0,5.530606515280552,0.15,1.0,0.8,0.6750231858204351,0.4860166937907132,0.0,0,0.0,0.0109420789403476,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.015197331861593888,3,3,1.0,0.0
SCURY_RC,SCURY_RC_138KV_1,1_3506,1_6081,138.0,138.0,16.155954929386287,0.5249999999999999,1.0,0.8,0.6750016508076281,0.4860011885814922,0.0,0,0.0,0.006910168859790122,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.009597456749708466,2,2,1.0,0.0
WMFMS_RC,WMFMS_RC_138KV_1,1_3475,1_3967,138.0,138.0,17.94671407894437,0.5249999999999999,1.0,0.8571428571428572,0.6749748692209475,0.4859819058390822,0.0,0,0.0,0.0008441274030842605,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0011723991709503556,2,2,1.0,0.2857142857142857
TNWOLFBNR_1,CAYMUSCP_138KV_1,1_5810,1_8023,138.0,138.0,7.294038577486418,0.22638888888888886,1.0,0.8,0.6749183027312167,0.48594117796647596,0.0,0,0.0,0.0016661747166948904,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0023141315509651594,1,1,1.0,0.0
FOARDCITY_W2,FOARDCTY_34KV_2,1_9013,1_10027,34.5,34.5,6.662135467932144,0.5194444444444444,1.0,0.4,0.6748692109870491,0.4859058319106753,0.0,0,0.0,0.02196191486590371,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.030502659535977417,2,1,0.5,0.0
BOWMAN_A3,BOMSW_13KV_2,1_5532,1_9864,13.8,13.8,9.83946101915843,0.2857142857142857,1.0,0.8500000000000001,0.6748542242573244,0.48589504146527357,0.0,0,0.0,0.007426426038368461,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0103144806088451,1,1,1.0,0.25
PRKMXCRK1_8,PKRMX_138KV_1,1_1583,1_3893,138.0,138.0,8.212809920838389,0.35,1.0,0.6916666666666668,0.6748009295958843,0.4858566693090367,0.0,0,0.0,0.01621569557071656,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.02252179940377297,6,5,0.8333333333333334,0.125
BROOKHOL2A,BROOKHOL_69KV_2,1_3916,1_851,69.0,69.0,0.13196250775005158,0.507,1.0,0.0,0.6747770783336492,0.4858394964002274,0.0,0,0.0,0.021394698600184336,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.029714859166922736,0,2,0.0,0.0
TRINITYFL_T8,PRPOI_138KV_1,1_1488,1_4011,138.0,138.0,6.504256196520197,0.192,1.0,0.8,0.674712082724424,0.4857926995615852,0.0,0,0.0,0.008752787853108901,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.012156649795984631,3,3,1.0,0.0
JORDAN_A1TER,JOR_23KV_1,1_6876,1_50,23.0,23.0,10.48122226807907,0.3477272727272727,1.0,0.8,0.6745651267561966,0.4856868912644616,0.0,0,0.0,0.02329851451596887,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.032359047938845587,1,1,1.0,0.0
LYONDL03TPB8,PIR_138KV_1,1_6728,1_1269,138.0,138.0,0.5598162921777925,0.10434782608695652,1.0,0.5333333333333333,0.6744728127713242,0.4856204251953534,0.0,0,0.0,0.012591193330961425,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.017487768515224156,3,2,0.6666666666666666,0.0
JORDAN_A2TER,JOR_23KV_2,1_6877,1_51,23.0,23.0,10.492015374322477,0.3477272727272727,1.0,0.8,0.6744692918588376,0.4856178901383631,0.0,0,0.0,0.013520091137454615,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.01877790435757587,1,1,1.0,0.0
KINGSDB,BURLESON_138KV_1,1_4425,1_2062,138.0,138.0,3.5386071648280892,0.05217391304347826,1.0,0.8,0.6743949175645165,0.4855643406464519,0.0,0,0.0,0.02622379016801485,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.03642193078890954,3,3,1.0,0.0
DELTA1_8,DELTA_138KV_1,1_1110,1_6921,138.0,138.0,13.61196314983533,0.44999999999999996,1.0,0.8,0.6743942138689799,0.4855638339856655,0.0,0,0.0,0.009210306571739824,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.012792092460749749,2,2,1.0,0.0
RANGER1_T,MGSES_1KV_1,1_5472,1_3232,1.0,1.0,12.189085528630415,0.39,1.0,0.8181818181818182,0.6742306044483336,0.48544603520280016,0.0,0,0.0,0.01356273849491807,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.0188371367984973,3,3,1.0,0.09090909090909091
FOARDCITY_W1,FOARDCTY_34KV_1,1_9012,1_10026,34.5,34.5,6.721901353067412,0.5194444444444444,1.0,0.4,0.6742276625621828,0.4854439170447716,0.0,0,0.0,0.02103808513409622,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.029219562686244815,2,1,0.5,0.0
CRLTN_NW_E8,CRLNW_138KV_1,1_1505,1_5041,138.0,138.0,4.407457975406283,0.35000000000000003,1.0,0.48,0.6741658786437451,0.48539943262349644,0.0,0,0.0,0.007248766863045375,top_ranked_unpropagated,-1,False,False,ambiguous,True,0.010067731754229703,6,10,0.6,0.0
