market_record_id,market_index,market_constraint,match_source,candidate_record_id,candidate_index,candidate_constraint,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,rule_score,rule_score_v1,rule_score_v2,best_score,second_best_score,score_margin,ambiguity_flag,manual_label,review_notes
10000685609,2483,CHESWICK 138 KV CHESWICK-LOGANSFE CHE-LF53,pano,13306,13305,CHESWICK-LOGANSFE CHE-LF53  B  138 KV,0.888889,1.0,1.0,1.0,0.933333,0.727273,0.0,,0.93303,0.917172,0.93303,0.93303,0.890114,0.042916000000000065,True,,
10017291186,2487,MTNEBO  69 KV   FAC-MTNB,dayzer,520910,4175,MTNEBO_69 KV_FAC-MTNB:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.222222,0.0,,0.77381,0.600794,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10000466255,2489,SEWARD 230 KV SEWARD 230 KV T11 XFORMER,pano,5589,5588,SEWARD 230KV - SEWARD 115KV (SEWARD 230 KV T11),0.571429,1.0,1.0,1.0,0.727273,0.666667,0.0,,0.77684,0.752381,0.77684,0.77684,0.734935,0.04190499999999997,True,,
10002891957,2521,BERYL   138 KV  BER-CRS,pano,3812,3811,BERYL 138KV - CROSSSCH 138KV (BERYL 138 KV BER-CRS),0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.841667,0.86369,0.86369,0.86369,0.0,True,,
10018266341,2541,HILL_AEP-NAGELAEP B 138 KV  .L/O  L500.BROADFORD-SULLIVAN(TVA) TIE,dayzer,550529,10029,HILL_AEP_138 KV_HIL-NAG1:L500.Broadford-Sullivan (TVA) Tie,0.777778,0.0,1.0,1.0,0.777778,0.25,1.0,,0.833333,0.563889,0.833333,0.833333,0.833333,0.0,True,,
10000570644,2553,CROZET 230 KV CROZET -BARRCKRD 291B,pano,2710,2709,BARRCKRD 230KV - CROZET 230KV (CROZET 230 KV 291B),0.857143,1.0,1.0,1.0,0.923077,0.666667,0.0,,0.915201,0.895238,0.915201,0.915201,0.915201,0.0,True,,
10002384305,2569,NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,pano,4201,4200,NOTTINGHM 1-3 SER DEV       A  230 KV,0.75,1.0,1.0,1.0,0.8,0.8,0.0,,0.8675,0.855,0.8675,0.8675,0.8675,0.0,True,,
10004073341,2572,LOGTOWN 138 KV  LOG-NDEL,dayzer,520137,3514,LOGTOWN_138 KV_LOG-NDEL:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.25,0.0,,0.77381,0.603571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10002510696,2577,LINE 69 KV MONR AE-VINELAND 0711-1,dayzer,201406,606,MONR AE_69 KV_MON-VINE:L69.Sherman-Vineland.0761,0.833333,0.0,1.0,1.0,0.625,0.307692,0.0,,0.754167,0.597436,0.754167,0.754167,0.727143,0.027024000000000048,True,,
10002510696,2577,LINE 69 KV MONR AE-VINELAND 0711-1,pano,6103,6102,MONR AE 69KV - VINELAND 69KV (MONR AE 69 KV MON-VINE),0.909091,1.0,1.0,1.0,0.947368,0.705882,0.0,,0.941753,0.925134,0.941753,0.941753,0.906052,0.03570099999999998,True,,
10017051333,2590,AETNA - PRAXAIR 13805 138 KV L/O WILTON CENTER - DUMONT 765 KV,pano,12560,12559,Munster 345/138 kV xfmr l/o Dumont-Wilton Center,0.666667,1.0,1.0,1.0,0.714286,0.0,0.0,,0.785714,0.733333,0.785714,0.785714,0.785714,0.0,True,,
10001779804,2591,SUTTON 138 KV SUT-SUT,pano,3250,3249,SUTTONTP 138KV - SUTTON 138KV (SUTTON 138 KV SUT-SUT),0.666667,1.0,1.0,1.0,0.875,0.545455,0.0,,0.821023,0.787879,0.821023,0.821023,0.773319,0.04770399999999997,True,,
10015879668,2596,SAWMILL 138 KV  SAW-DUB1,dayzer,520456,3778,SAWMILL_138 KV_SAW-DUB1:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.0,0.0,,0.77381,0.578571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10016855507,2600,NEOGA-CASEYWEST 345 KV L/O NEWTON-CASEY 345 KV,pano,8486,8485,Holland NW - neoga s l/o Newton-Casey,0.666667,1.0,1.0,1.0,0.666667,0.0,0.0,,0.783333,0.733333,0.783333,0.783333,0.744444,0.03888899999999995,True,,
10000565936,2601,HUNTERST 115 KV HUNTERST-LINCOLN 962,pano,11273,11272,HUNTERST115 KV  HUN-LIN,0.75,1.0,1.0,1.0,0.857143,0.545455,0.0,,0.85763,0.829545,0.85763,0.85763,0.85763,0.0,True,,
10017072884,2605,YORKANA 230 KV  BANK 1,dayzer,553873,12244,YORKANA_230 KV_BANK 1:500/230.Conastone.500-4,0.8,0.0,1.0,1.0,1.0,0.0,0.0,,0.77,0.55,0.77,0.77,0.736667,0.03333300000000006,True,,
10002924699,2607,CONASTON-GRACETON 2323 B 230 KV,pano,6714,6713,CONASTON 230KV - GRACETON 230KV (CONASTON 230 KV CNS-GRA),0.8,1.0,1.0,1.0,0.875,0.769231,0.0,,0.892212,0.876923,0.892212,0.892212,0.892212,0.0,True,,
10002700859,2609,SAXTON 115 KV SAX-SNA,dayzer,101137,205,SAXTON_115 KV_SAX-SNA:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.25,0.0,,0.77381,0.603571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10000467711,2619,TIDD_AEP 345 KV TIDD_AEP B-P XFORMER,pano,1067,1066,TIDD_AEP 345KV - TIDD_AEP 1KV (TIDD_AEP 345 KV B-P),0.6,1.0,1.0,1.0,0.714286,0.4,0.0,,0.775714,0.74,0.775714,0.775714,0.775714,0.0,True,,
10000565947,2637,JACK ME 230 KV JACK ME-TMI 1051,dayzer,512434,2191,JACK ME_230 KV_JAC-TMI:ACTUAL,0.888889,0.0,1.0,1.0,0.666667,0.363636,0.0,,0.794444,0.630808,0.794444,0.794444,0.794444,0.0,True,,
10000565947,2637,JACK ME 230 KV JACK ME-TMI 1051,pano,1144,1143,TMI 230KV - JACK ME 230KV (JACK ME 230 KV JAC-TMI),0.888889,1.0,1.0,1.0,0.933333,0.769231,0.0,,0.935128,0.921368,0.935128,0.935128,0.889354,0.04577399999999998,True,,
10000468755,2648,DOOMS4 500 KV DOOMS4 TX9 XFORMER,pano,3123,3122,DOOMS4 500KV - DOOMS4 230KV (DOOMS4 500 KV TX9),0.571429,1.0,1.0,1.0,0.769231,0.4,0.0,,0.765604,0.725714,0.765604,0.765604,0.734762,0.030841999999999925,True,,
10003893245,2650,NEWTON 345/138 TR L/O NEWTON - CASEY 345 KV,pano,6175,6174,Mt Vernon 345/138 TR l/o Casey - Newton 345 kV,0.8,0.666667,1.0,1.0,0.666667,0.4,0.0,,0.763333,0.756667,0.763333,0.763333,0.722727,0.04060600000000003,True,,
10016030806,2657,PIERCE  345 KV  PIE-DEA1,pano,45,44,DEARBORN 345KV - PIERCE 345KV (PIERCE 345 KV PIE-DEA1),0.75,1.0,1.0,1.0,0.857143,0.6,0.0,,0.860357,0.835,0.860357,0.860357,0.860357,0.0,True,,
10000566694,2664,ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,pano,2727,2726,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT),0.727273,1.0,1.0,1.0,0.823529,0.615385,0.0,,0.849218,0.825175,0.849218,0.849218,0.804074,0.04514400000000007,True,,
10016017601,2666,ELIMA   138 KV  ELI-HAV1,dayzer,520609,3911,ELIMA_138 KV_ELI-HAV1:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.0,0.0,,0.77381,0.578571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10004191523,2697,BELMONT 138 KV  BEL-REN,pano,4467,4466,BELMONT 138KV - RENO 138KV (BELMONT 138 KV BEL-REN),0.75,1.0,1.0,1.0,0.875,0.666667,0.0,,0.864583,0.841667,0.864583,0.864583,0.82013,0.044452999999999965,True,,
10002384305,2699,NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,pano,4153,4152,NOTTINGHM 1-3 SER DEV       A  230 KV,0.75,1.0,1.0,1.0,0.857143,0.727273,0.0,,0.866721,0.847727,0.866721,0.866721,0.866721,0.0,True,,
10015879668,2700,SAWMILL 138 KV  SAW-DUB1,dayzer,520456,3778,SAWMILL_138 KV_SAW-DUB1:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.0,0.0,,0.77381,0.578571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10016864437,2704,BALDWIN TR 345/138 KV L/O PRAIRIE ST-MT VERNON 345 KV,pano,7245,7244,Turkey Hill-Ashley 138 kV l/o Prairie St-W Mt Vernon 345 kV,0.625,1.0,1.0,1.0,0.736842,0.0,0.0,,0.768092,0.7125,0.768092,0.768092,0.768092,0.0,True,,
10000567029,2720,KRENDALE 138 KV KRENDALE-SENECAOE TIE,pano,4438,4437,KRENDALE 138KV - SENECAOE 138KV (KRENDALE 138 KV KRE-SEN),0.727273,1.0,1.0,1.0,0.823529,0.714286,0.0,,0.854163,0.835065,0.854163,0.854163,0.820769,0.033394000000000035,True,,
10002849459,2734,ECLIPSE 115 KV ECL-PIN,dayzer,520971,4229,ECLIPSE_115 KV_ECL-PIN:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.25,0.0,,0.77381,0.603571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10000567738,2744,20 BRAID 345 KV 20 BRAID-66 E FRN 2003,pano,1084,1083,20 BRAID 345KV - 66 E FRN 345KV (20 BRAID 345 KV 2003),0.857143,1.0,1.0,1.0,0.923077,0.666667,0.0,,0.915201,0.895238,0.915201,0.915201,0.869048,0.046153,True,,
10004181793,2754,BAGLEY  230 KV  BAG-GRAC,dayzer,550957,10385,BAGLEY_230 KV_BAG-GRAC:500/230.WaughChapel.500-1,0.857143,0.0,1.0,1.0,0.6,0.25,0.0,,0.767143,0.603571,0.767143,0.767143,0.767143,0.0,True,,
10004181793,2754,BAGLEY  230 KV  BAG-GRAC,pano,5890,5889,GRACETON 230KV - BAGLEY 230KV (BAGLEY 230 KV BAG-GRAC),0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.841667,0.86369,0.86369,0.818939,0.044750999999999985,True,,
10000466579,2761,VIENNA 230 KV VIENNA AT20 TRANSFORMER,pano,11767,11766,VIENNA  230 KV  AT20,0.8,0.666667,1.0,1.0,0.727273,0.571429,0.0,,0.774935,0.77381,0.774935,0.774935,0.774176,0.0007590000000000652,True,,
10000579125,2786,QUARRY 230 KV QUARRY-STEELCITY 230 KV 2,pano,4006,4005,STEELCTY 230KV - QUARRY 230KV (QUARRY 230 KV QUA-STE2),0.666667,1.0,1.0,1.0,0.833333,0.666667,0.0,,0.825,0.8,0.825,0.825,0.781006,0.04399399999999998,True,,
10016240939,2792,ALLENIM 138 KV  ALL-LOG,dayzer,520666,3958,ALLENIM_138 KV_ALL-LOG:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.25,0.0,,0.77381,0.603571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10018422377,2794,AMOS    138 KV  7-S,pano,2211,2210,AMOS 1KV - AMOS 138KV (AMOS 138 KV 7-S),0.666667,1.0,1.0,1.0,0.8,0.8,0.0,,0.83,0.813333,0.83,0.83,0.788571,0.04142899999999994,True,,
10000467063,2802,66 E FRN 345 KV 66 E FRN TR83CT-P XFORMER,pano,5566,5565,66 E FRN 345KV - 66 E FRN 1KV (66 E FRN 345 KV TR83CT-P),0.666667,1.0,1.0,1.0,0.8,0.666667,0.0,,0.823333,0.8,0.823333,0.823333,0.790823,0.03250999999999993,True,,
10002919126,2822,BERYL   138 KV  BER-MTZ,pano,3001,3000,MTZI APS 138KV - BERYL 138KV (BERYL 138 KV BER-MTZ),0.666667,1.0,1.0,1.0,0.8,0.769231,0.0,,0.828462,0.810256,0.828462,0.828462,0.828462,0.0,True,,
10002494587,2853,ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,pano,544,543,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),0.8,1.0,1.0,1.0,0.875,0.666667,0.0,,0.887083,0.866667,0.887083,0.887083,0.887083,0.0,True,,
10003891598,2858,FREMNT  138 KV  FRE-WFR1,dayzer,520023,3419,FREMNT_138 KV_FRE-WFR1:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.0,0.0,,0.77381,0.578571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10016743664,2874,974 ZION-22 ZION 345 KV L/O PLEASANT PRAIRIE-22 ZION 345KV,pano,5631,5630,974 ZION 345KV - 22 ZION 345KV (22 ZION 345 KV 2223),0.571429,1.0,1.0,1.0,0.909091,0.571429,0.0,,0.781169,0.742857,0.781169,0.781169,0.741667,0.03950200000000004,True,,
10002384304,2886,NOTTINGH 230 KV NOTTINGHM 1-3 SER DEV,pano,4201,4200,NOTTINGHM 1-3 SER DEV       A  230 KV,0.75,1.0,1.0,1.0,0.8,0.8,0.0,,0.8675,0.855,0.8675,0.8675,0.8675,0.0,True,,
10003623808,2890,EASTPT  115 KV  EAP-GOL4,dayzer,519936,3344,EASTPT_115 KV_EAP-GOL4:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.0,0.0,,0.77381,0.578571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10000826072,2921,BAGLEY 230 KV BAGLEY -RAPHAERD BAG-RAP,pano,9763,9762,BAGLEY 230KV - RAPHAERD 230KV (BAGLEY 230 KV BAG-RAP),0.888889,1.0,1.0,1.0,0.933333,0.769231,0.0,,0.935128,0.921368,0.935128,0.935128,0.935128,0.0,True,,
10004212235,2932,KEYWOOD 138 KV  KEY-WOL1,dayzer,520284,3634,KEYWOOD_138 KV_KEY-WOL1:ACTUAL,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.578571,0.767143,0.767143,0.728409,0.038734000000000046,True,,
10016244257,2934,GREENE  345 KV  BK-S,dayzer,520663,3956,GREENE_345 KV_BK-S:ACTUAL,0.857143,0.0,1.0,1.0,1.0,0.4,0.0,,0.807143,0.618571,0.807143,0.807143,0.782143,0.025000000000000022,True,,
10016896561,2964,DICKERSH230 KV  DIC-QUI4,pano,17404,17403,DICKERSH230 KV  DIC-QUI2,0.666667,0.8,1.0,1.0,0.727273,0.888889,0.0,,0.770808,0.772222,0.770808,0.770808,0.732937,0.0378710000000001,True,,
10000566621,2990,MIDDLETO 138 KV MIDDLETO-MTPLEASN 13808-2,pano,5683,5682,MTPLEASN 138KV - MIDDLETO 138KV (MIDDLETO 138 KV MID-MTP),0.8,1.0,1.0,1.0,0.857143,0.769231,0.0,,0.891319,0.876923,0.891319,0.891319,0.891319,0.0,True,,
10000579279,2998,COLONIAL 115 KV COL.PIPE-GLENARM1 110511,pano,12154,12153,COLONIAL115 KV  COL-GLE1,0.666667,0.857143,1.0,1.0,0.75,0.4,0.0,,0.764643,0.737619,0.764643,0.764643,0.757297,0.007345999999999964,True,,
10000566660,3005,TODD 69 KV TODD-VIENNALO 6702-1,pano,4508,4507,TODD    69 KV   TOD-VNL,0.857143,1.0,1.0,1.0,0.933333,0.666667,0.0,,0.915714,0.895238,0.915714,0.915714,0.915714,0.0,True,,
10004219524,3029,LIMERICK500 KV  LIM 4B-P,pano,8351,8350,LIMERICK 1KV - LIMERICK 500KV (LIMERICK 500 KV LIM 4B-P),0.6,1.0,1.0,1.0,0.8,0.857143,0.0,,0.802857,0.785714,0.802857,0.802857,0.802857,0.0,True,,
10017430033,3035,KENTN_LG138 KV  SPU-KENT,pano,2788,2787,SPURLOCK 138KV - KENTN_LG 138KV (KENTN_LG 138 KV SPU-KENT),0.6,1.0,1.0,1.0,0.8,0.8,0.0,,0.8,0.78,0.8,0.8,0.8,0.0,True,,
10003790878,3060,FORTROBI-WOLFHILL B 138 KV,pano,3979,3978,FORTROBI 138KV - WOLFHILL 138KV (FORTROBI 138 KV FOR-WOL1),0.8,1.0,1.0,1.0,0.9,0.714286,1.0,,0.890714,0.871429,0.890714,0.890714,0.890714,0.0,True,,
10004184209,3095,NWTAP-PURDUE 138 KV L/O WESTWOOD-NWTAP-WESTLAFAYETTE,pano,6026,6025,NWTap-Purdue 138 kV l/o Westwood-NWTap-WestLafayette,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.95,0.9,0.95,0.95,0.913725,0.036274999999999946,True,,
10018270867,3099,ROXANNA - MITCHELL 138 KV L/O WILTON CENTER - DUMONT 765 KV,pano,12560,12559,Munster 345/138 kV xfmr l/o Dumont-Wilton Center,0.666667,1.0,1.0,1.0,0.714286,0.0,0.0,,0.785714,0.733333,0.785714,0.785714,0.785714,0.0,True,,
10000468874,3102,COLLIER 345 KV COLLIER T1 XFORMER,pano,14706,14705,COLLIER 345 KV  T1,0.8,0.75,1.0,1.0,0.727273,0.571429,0.0,,0.799935,0.794643,0.799935,0.799935,0.774176,0.025758999999999976,True,,
10000565483,3103,CUMB PL 230 KV CUMB PL-JUNIATA 2235,dayzer,551692,10912,CUMB PL_230 KV_CUM-JUN:500/230.Juniata.T2,0.909091,0.0,1.0,1.0,0.714286,0.363636,0.0,,0.812338,0.640909,0.812338,0.812338,0.812338,0.0,True,,
10002420734,3110,SHADEGAP115 KV SHA-THR,pano,9359,9358,SHADEGAP115 KV  SHA-THR,1.0,0.666667,1.0,1.0,0.833333,0.666667,0.0,,0.875,0.883333,0.875,0.875,0.875,0.0,True,,
10000566890,3147,EDGEWATE 138 KV EDGEWATE-LOYALHAN SH-LH,pano,4343,4342,EDGEWATE 138KV - LOYALHAN 138KV (EDGEWATE 138 KV EDG-LOY),0.666667,1.0,1.0,1.0,0.777778,0.666667,0.0,,0.822222,0.8,0.822222,0.822222,0.822222,0.0,True,,
10000565443,3167,BERWICK 69 KV BERWICK-KOONSVIL,pano,5845,5844,BERWICK 69 KV   BER-KOO,0.857143,1.0,1.0,1.0,0.933333,0.666667,0.0,,0.915714,0.895238,0.915714,0.915714,0.869048,0.046665999999999985,True,,
10000466699,3175,YUKON 500 KV YUKON TRAN 3 XFORMER,pano,6048,6047,YUKON    TRAN  4  XFORMER   H  500 KV,0.857143,1.0,1.0,1.0,0.909091,0.888889,0.0,,0.925613,0.91746,0.925613,0.925613,0.891944,0.03366900000000006,True,,
10000566795,3183,BURMA 115 KV BURMA-PINEY BA,pano,4795,4794,BURMA 115KV - PINEY 115KV (BURMA 115 KV BUR-PIN),0.8,1.0,1.0,1.0,0.888889,0.666667,0.0,,0.887778,0.866667,0.887778,0.887778,0.859821,0.02795700000000001,True,,
10003948965,3184,HIGHRIDG230 KV  HIG-SAN1,pano,18103,18102,HIGHRIDG230 KV  HIG-HOW,0.666667,0.8,1.0,1.0,0.727273,0.5,0.0,,0.751364,0.733333,0.751364,0.751364,0.751364,0.0,True,,
10002923425,3234,HANOVER 69 KV   HAN-PAR,pano,1353,1352,HANOVER 69KV - PARRISPL 69KV (HANOVER 69 KV HAN-PAR),0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.841667,0.86369,0.86369,0.86369,0.0,True,,
10017064185,3245,BEAV DUQ138 KV  BEA-RACT,pano,9521,9520,BEAV DUQ138 KV  BEA-VAL,0.75,1.0,1.0,1.0,0.857143,0.545455,0.0,,0.85763,0.829545,0.85763,0.85763,0.831667,0.02596299999999996,True,,
10000565959,3249,MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 978-1,pano,5664,5663,MIDDLJCT 115KV - YORKHAVE 115KV (MIDDLJCT 115 KV MID-YOR8),0.8,1.0,1.0,1.0,0.888889,0.666667,0.0,,0.887778,0.866667,0.887778,0.887778,0.887778,0.0,True,,
10017072884,3254,YORKANA 230 KV  BANK 1,dayzer,553961,12331,YORKANA_230 KV_BANK 1:230/115.Yorkana.T3,0.8,0.0,1.0,1.0,1.0,0.0,0.0,,0.77,0.55,0.77,0.77,0.736667,0.03333300000000006,True,,
10003918076,3282,SKIMMER 115 KV  SKI-BAL1,pano,407,406,SKIMMER4 115KV - SKIMMER 115KV (SKIMMER 115 KV SKI-BAL1),0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.841667,0.86369,0.86369,0.825,0.03869,True,,
10000565819,3285,GILBERT 115 KV GILBERT-GLENDON A911,pano,5731,5730,GILBERT 115 KV  GIL-GLE,0.75,1.0,1.0,1.0,0.875,0.666667,0.0,,0.864583,0.841667,0.864583,0.864583,0.858523,0.006059999999999954,True,,
10000466579,3289,VIENNA 230 KV VIENNA AT20 TRANSFORMER,pano,11767,11766,VIENNA  230 KV  AT20,0.8,0.666667,1.0,1.0,0.727273,0.571429,0.0,,0.774935,0.77381,0.774935,0.774935,0.774176,0.0007590000000000652,True,,
10000568965,3299,GEORGEWA 138 KV GEORGEWA-KAMMER2,pano,2570,2569,KAMMER2 138KV - GEORGEWA 138KV (GEORGEWA 138 KV GEO-KAM),0.8,1.0,1.0,1.0,0.9,0.666667,0.0,,0.888333,0.866667,0.888333,0.888333,0.852105,0.03622800000000004,True,,
10000468010,3301,ELMONT4 500 KV ELMONT4 TX1 XFORMER,pano,15838,15837,ELMONT4  TX1      XFORMER   H  500 KV,1.0,0.285714,1.0,1.0,0.666667,0.666667,0.0,,0.752381,0.788095,0.752381,0.752381,0.734821,0.01756000000000002,True,,
10004183139,3312,BAGLEY  230 KV  BAG-RAP5,dayzer,550958,10386,BAGLEY_230 KV_BAG-RAP5:500/230.WaughChapel.500-4,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.578571,0.767143,0.767143,0.767143,0.0,True,,
10004183139,3312,BAGLEY  230 KV  BAG-RAP5,pano,5110,5109,BAGLEY 230KV - RAPHAERD 230KV (BAGLEY 230 KV BAG-RAP5),0.75,1.0,1.0,1.0,0.857143,0.6,0.0,,0.860357,0.835,0.860357,0.860357,0.821667,0.03869,True,,
10000675025,3373,SEWARD 230 KV 9 TX,pano,4899,4898,SEWARD 230KV - SEWARD 115KV (SEWARD 230 KV 9 TX),0.666667,1.0,1.0,1.0,0.8,0.857143,0.0,,0.832857,0.819048,0.832857,0.832857,0.800357,0.03249999999999997,True,,
10002496410,3405,EARLEYS 115 KV 136A,pano,3069,3068,EARLEYS 115KV - AHOSKIE 115KV (EARLEYS 115 KV 136A),0.666667,1.0,1.0,1.0,0.833333,0.5,0.0,,0.816667,0.783333,0.816667,0.816667,0.816667,0.0,True,,
10000568535,3474,CAPITOLH 138 KV CAPITOLH-CHEMICAL,pano,5256,5255,CHEMICAL 138KV - CAPITOLH 138KV (CAPITOLH 138 KV CAP-CHE1),0.8,1.0,1.0,1.0,0.833333,0.8,0.0,,0.891667,0.88,0.891667,0.891667,0.891667,0.0,True,,
10016866077,3514,GREENTAP138 KV  GRE-ROX,pano,17969,17968,ROXBURY 138 KV  GRE-ROX,0.666667,0.8,1.0,1.0,0.727273,0.769231,0.0,,0.764825,0.760256,0.764825,0.764825,0.737987,0.02683800000000003,True,,
10000567115,3517,PLEASNT 138 KV PLEASNT -STMARYS STM-PLE,pano,12481,12480,PLEASNT -STMARYS  STM-PLE   A  138 KV,1.0,0.857143,1.0,1.0,0.933333,0.769231,0.0,,0.942271,0.941209,0.942271,0.942271,0.938333,0.003937999999999997,True,,
10000572247,3525,LAKVEW 138 KV LAKVEW-GREENFOE,pano,2617,2616,LAKVEW 138KV - GREENFOE 138KV (LAKVEW 138 KV LAK-GRE1),0.888889,1.0,1.0,1.0,0.933333,0.727273,0.0,,0.93303,0.917172,0.93303,0.93303,0.884226,0.04880400000000007,True,,
10000565711,3527,GRACETON 230 KV GRACETON-SAFEHARB 2303,pano,16979,16978,GRACETON230 KV  GRA-SAF,0.75,0.666667,1.0,1.0,0.909091,0.769231,0.0,,0.771416,0.76859,0.771416,0.771416,0.753864,0.017552000000000012,True,,
10001781258,3532,BRUNOTIS138 KV BRU-FOR,pano,19319,19318,BRUNOTIS138 KV  BRU-FOR,1.0,0.4,1.0,1.0,0.727273,0.6,0.0,,0.786364,0.81,0.786364,0.786364,0.766667,0.019696999999999965,True,,
10000466698,3541,YUKON 500 KV YUKON TRAN 2 XFORMER,pano,5222,5221,YUKON    TRAN  2  XFORMER   H  500 KV,0.857143,1.0,1.0,1.0,0.923077,0.8,0.0,,0.921868,0.908571,0.921868,0.921868,0.921868,0.0,True,,
10018733220,3577,BLANCO  69 KV   BLA-NEWM,dayzer,514124,2678,BLANCO_69 KV_BLA-NEWM:ACTUAL,0.857143,0.0,1.0,1.0,0.666667,0.25,0.0,,0.77381,0.603571,0.77381,0.77381,0.7375,0.03630999999999995,True,,
10000579140,3586,OTTER 138 KV OTTER-ALTAVIST,pano,513,512,ALTAVSTA 138KV - OTTER 138KV (OTTER 138 KV OTT-ALT1),0.666667,1.0,1.0,1.0,0.8,0.545455,0.0,,0.817273,0.787879,0.817273,0.817273,0.772857,0.04441600000000001,True,,
10002892173,3591,BATTLEBO115 KV  1001A,pano,11525,11524,BATTLEBO115 KV  1001A,1.0,0.333333,1.0,1.0,0.6,0.4,0.0,,0.75,0.773333,0.75,0.75,0.75,0.0,True,,
10000567738,3595,20 BRAID 345 KV 20 BRAID-66 E FRN 2003,pano,2757,2756,20 BRAID 345KV - 66 E FRN 345KV (20 BRAID 345 KV 2001),0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.841667,0.86369,0.86369,0.86369,0.0,True,,
10000570813,3598,DRAVOSBU 138 KV DRAVOSBU-WMIFFLIN Z-74,pano,5624,5623,WMIFFLIN 138KV - DRAVOSBU 138KV (DRAVOSBU 138 KV DRA-WMI4),0.727273,1.0,1.0,1.0,0.888889,0.727273,0.0,,0.858081,0.836364,0.858081,0.858081,0.82,0.03808100000000003,True,,
10002384304,3614,NOTTINGH 230 KV NOTTINGHM 1-3 SER DEV,pano,6186,6185,NOTTINGHM 1-3 SER DEV       A  230 KV,0.75,1.0,1.0,1.0,0.857143,0.727273,0.0,,0.866721,0.847727,0.866721,0.866721,0.866721,0.0,True,,
10016006397,3642,DOEX530 345 KV  DOE-PIE2,pano,148,147,PIERCE 345KV - DOEX530 345KV (DOEX530 345 KV DOE-PIE2),0.75,1.0,1.0,1.0,0.857143,0.5,0.0,,0.855357,0.825,0.855357,0.855357,0.855357,0.0,True,,
10001982992,3646,74 KEWAN 138 KV 74 KEWAN L74B1Z3 SER DEV,pano,3361,3360,74 KEWAN138 KV  L74B1Z3,0.571429,1.0,1.0,1.0,0.769231,0.333333,0.0,,0.762271,0.719048,0.762271,0.762271,0.727778,0.034492999999999996,True,,
10000566058,3672,EDINBORO 115 KV EDINBORO-VENANJCT MF 1019,pano,3029,3028,VENANJCT 115KV - EDINBORO 115KV (EDINBORO 115 KV EDI-VEN),0.727273,1.0,1.0,1.0,0.823529,0.714286,0.0,,0.854163,0.835065,0.854163,0.854163,0.820769,0.033394000000000035,True,,
10000567737,3700,20 BRAID 345 KV 20 BRAID-66 E FRN 2001,pano,2757,2756,20 BRAID 345KV - 66 E FRN 345KV (20 BRAID 345 KV 2001),0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.841667,0.86369,0.86369,0.86369,0.0,True,,
10000565923,3716,GLENDON 115 KV GLENDON-HOSENSAC 914,pano,2810,2809,GLENDON 115KV - HOSENSME 115KV (GLENDON 115 KV GLE-HOS),0.666667,1.0,1.0,1.0,0.8,0.615385,0.0,,0.820769,0.794872,0.820769,0.820769,0.77619,0.044578999999999924,True,,
