bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,horizon
MAR_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,74.975,75.24305154171324,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,83.146,81.85191210283519,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,99.081,96.44962347197804,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,91.114,89.4290687818377,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,139.735,126.65448451890026,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,89.579,86.03147040576621,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,94.892,85.62548814968235,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,629.868,529.2367298645773,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,89.684,86.9231046131722,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 10:00:00,2022-04-01,11,179.471,151.2492544727197,direct_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,86.35,84.15796139139782,direct_hgb,next_day
FL_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,83.434,81.56409572168772,direct_hgb,next_day
FZ_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,87.6,84.92945648527818,direct_hgb,next_day
GN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,122.182,107.97398166797946,direct_hgb,next_day
HAT_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,77.705,76.15918533478182,direct_hgb,next_day
MAR_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,80.517,78.76078446543012,direct_hgb,next_day
RNG_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,84.684,82.18431994895651,direct_hgb,next_day
SPW_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,99.058,96.89825034335163,direct_hgb,next_day
WF_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,92.288,90.5888877659971,direct_hgb,next_day
WIN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,143.014,127.22815287822681,direct_hgb,next_day
BI_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,92.887,89.36662627473406,direct_hgb,next_day
CHEROKEE_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,96.05,87.39221952288105,direct_hgb,next_day
CTZ_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,635.975,529.5544510952775,direct_hgb,next_day
CVN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,90.673,88.11431246762075,direct_hgb,next_day
DOWGEN_138KV_16,COAS,2022-04-01 11:00:00,2022-04-01,12,181.767,152.5655038151212,direct_hgb,next_day
