bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,horizon
DRIVER_138KV_1,FWES,2022-04-01 02:00:00,2022-04-01,3,97.529,99.79423047686211,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 03:00:00,2022-04-01,4,96.45,97.79175626485524,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 04:00:00,2022-04-01,5,96.585,97.79175626485524,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 05:00:00,2022-04-01,6,97.399,99.79423047686211,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 06:00:00,2022-04-01,7,96.013,99.79423047686211,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 07:00:00,2022-04-01,8,95.489,99.79423047686211,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 08:00:00,2022-04-01,9,92.259,99.79423047686211,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 09:00:00,2022-04-01,10,92.205,99.04096812600595,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 10:00:00,2022-04-01,11,94.691,97.03849391399908,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 11:00:00,2022-04-01,12,94.636,97.03849391399908,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 12:00:00,2022-04-01,13,94.859,97.03849391399908,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 13:00:00,2022-04-01,14,95.692,97.03849391399908,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 14:00:00,2022-04-01,15,95.847,97.03849391399908,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 15:00:00,2022-04-01,16,95.888,97.03849391399908,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 16:00:00,2022-04-01,17,99.004,99.04096812600595,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 17:00:00,2022-04-01,18,97.863,99.57893448164172,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 18:00:00,2022-04-01,19,97.247,99.57893448164172,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 19:00:00,2022-04-01,20,96.886,99.57893448164172,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 20:00:00,2022-04-01,21,98.373,99.57893448164172,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 21:00:00,2022-04-01,22,97.722,99.57893448164172,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 22:00:00,2022-04-01,23,96.48,99.57893448164172,zone_allocated_hgb,next_day
DRIVER_138KV_1,FWES,2022-04-01 23:00:00,2022-04-01,24,95.508,99.57893448164172,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 00:00:00,2022-04-01,1,88.843,76.2840874234934,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 01:00:00,2022-04-01,2,88.42,76.5086909940911,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 02:00:00,2022-04-01,3,87.17,76.35121527182348,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 03:00:00,2022-04-01,4,85.651,75.39348184530114,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 04:00:00,2022-04-01,5,84.402,74.00017359574613,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 05:00:00,2022-04-01,6,82.227,72.62784169639728,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 06:00:00,2022-04-01,7,81.114,72.32864276596658,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 07:00:00,2022-04-01,8,82.244,72.0524532701082,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 08:00:00,2022-04-01,9,82.64,72.29119984386897,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 09:00:00,2022-04-01,10,84.168,72.9493592082131,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 10:00:00,2022-04-01,11,86.35,73.8844355237032,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 11:00:00,2022-04-01,12,87.721,72.60433810400372,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 12:00:00,2022-04-01,13,88.275,71.04521887604504,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 13:00:00,2022-04-01,14,88.793,72.3675810896736,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 14:00:00,2022-04-01,15,90.233,77.42683438699503,zone_allocated_hgb,next_day
DUN_138KV_1,COAS,2022-04-01 15:00:00,2022-04-01,16,91.79,81.63845557477157,zone_allocated_hgb,next_day
