bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,run_name,forecast_horizon
GN_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,105.067,124.46531131058921,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,90.26,95.35412331925082,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-01 23:00:00,2022-04-01,24,149.271,148.20804469209097,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 00:00:00,2022-04-02,1,675.463,651.4278201086738,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 00:00:00,2022-04-02,1,98.068,127.5919793442894,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 00:00:00,2022-04-02,1,246.624,304.08749810591075,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-02 00:00:00,2022-04-02,1,102.327,126.90086098558213,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 00:00:00,2022-04-02,1,86.537,125.15913500388419,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 00:00:00,2022-04-02,1,145.128,149.29766671152544,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 01:00:00,2022-04-02,2,667.134,652.3807937614068,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 01:00:00,2022-04-02,2,95.556,126.7373392338036,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 01:00:00,2022-04-02,2,245.243,303.28057825472024,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-02 01:00:00,2022-04-02,2,100.618,126.87881916794932,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 01:00:00,2022-04-02,2,86.155,125.20829264277309,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 01:00:00,2022-04-02,2,144.108,149.15785577402545,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 02:00:00,2022-04-02,3,664.458,650.8388756227074,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 02:00:00,2022-04-02,3,94.556,126.01793452365868,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 02:00:00,2022-04-02,3,243.892,299.3508436011793,next_month_rf,next_month_rf,next_month
